Labels,Suffixes
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ı"
1,"ım,a"
1,"ım,da"
1,"ım,dan"
2,"ım,ın"
1,"ım,ı"
2,ım
2,"ı,na"
2,"ı,nda"
2,"ı,ndan"
2,"ı,nın"
2,"ı,nı"
2,ın
2,"ı,na"
2,"ı,nda"
2,"ı,ndan"
2,"ı,nın"
2,"ı,nı"
2,ı
2,"lar,ım,a"
2,"lar,ım,da"
2,"lar,ım,dan"
2,"lar,ım,ın"
2,"lar,ım,ı"
2,"lar,ım"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ın"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ı"
0,"ler,im,e"
0,"ler,im,de"
0,"ler,im,den"
0,"ler,im,in"
0,"ler,im,i"
0,"ler,im"
0,"ler,i,ne"
0,"leri,nde"
0,"ler,i,nden"
2,"ler,i,nin"
0,"ler,i,ni"
0,"ler,in"
0,"ler,i,ne"
0,"leri,nde"
0,"ler,i,nden"
2,"ler,i,nin"
0,"ler,i,ni"
0,"ler,i"
0,"ler,im,e"
0,"ler,im,de"
0,"ler,im,den"
0,"ler,im,in"
0,"ler,im,i"
0,"ler,im"
0,"ler,i,ne"
0,"leri,nde"
0,"ler,i,nden"
0,"ler,i,nin"
0,"ler,i,ni"
0,"ler,in"
0,"ler,i,ne"
0,"leri,nde"
0,"ler,i,nden"
0,"ler,i,nin"
0,"ler,i,ni"
0,"ler,i"
0,"m,a"
0,"m,da"
0,"m,dan"
0,"m,ın"
0,"m,ı"
0,m
2,"n,a"
0,"n,da"
2,"n,dan"
0,nın
2,"n,ı"
2,-
0,"sı,na"
0,"sı,nda"
0,"sı,ndan"
0,"sı,nın"
0,"sı,nı"
0,sı
0,"lar,ım,a"
0,"lar,ım,da"
0,"lar,ım,dan"
0,"lar,ım,ın"
0,"lar,ım,ı"
0,"lar,ım"
0,"lar,ı,na"
0,"ları,nda"
0,"lar,ı,ndan"
0,"lar,ı,nın"
0,"lar,ı,nı"
0,"lar,ın"
0,"lar,ı,na"
0,"ları,nda"
0,"lar,ı,ndan"
0,"lar,ı,nın"
0,"lar,ı,nı"
0,"lar,ı"
0,"ler,im,e"
0,"ler,im,de"
0,"ler,im,den"
0,"ler,im,in"
0,"ler,im,i"
0,"ler,im"
0,"ler,i,ne"
0,"leri,nde"
0,"ler,i,nden"
0,"ler,i,nin"
0,"ler,i,ni"
0,"ler,in"
0,"ler,i,ne"
0,"leri,nde"
0,"ler,i,nden"
0,"ler,i,nin"
0,"ler,i,ni"
0,"ler,i"
1,e
1,de
1,"m,den"
1,ün
1,"m,ü"
1,-
1,"n,e"
1,"n,de"
1,"n,den"
1,nün
1,"n,ü"
2,Imp+ün
1,"sü,ne"
1,"sü,nde"
1,"sü,nden"
1,"sü,nün"
1,"sü,nü"
1,sü
1,"ler,im,e"
1,"ler,im,de"
1,"ler,im,den"
1,"ler,im,in"
1,"ler,im,i"
1,"ler,im"
1,"ler,i,ne"
1,"leri,nde"
1,"ler,i,nden"
1,"ler,i,nin"
1,"ler,i,ni"
1,"ler,in"
1,"ler,i,ne"
1,"leri,nde"
1,"ler,i,nden"
1,"ler,i,nin"
1,"ler,i,ni"
1,"ler,i"
0,"m,a"
0,"m,da"
0,"m,dan"
0,"m,un"
0,"m,u"
0,m
0,"n,a"
1,"n,da"
0,"n,dan"
0,nun
0,"n,u"
0,n
0,"su,na"
0,"su,nda"
0,"su,ndan"
0,"su,nun"
0,"su,nu"
0,su
0,"lar,ım,a"
0,"lar,ım,da"
0,"lar,ım,dan"
0,"lar,ım,ın"
0,"lar,ım,ı"
0,"lar,ım"
0,"lar,ı,na"
0,"ları,nda"
0,"lar,ı,ndan"
0,"lar,ı,nın"
0,"lar,ı,nı"
0,"lar,ın"
0,"lar,ı,na"
0,"ları,nda"
0,"lar,ı,ndan"
0,"lar,ı,nın"
0,"lar,ı,nı"
0,"lar,ı"
0,"um,a"
2,"um,da"
0,"um,dan"
0,"um,un"
0,"um,u"
0,um
0,"u,na"
0,"u,nda"
0,"u,ndan"
0,"u,nun"
0,"u,nu"
0,un
0,"u,na"
0,"u,nda"
0,"u,ndan"
0,"u,nun"
0,"u,nu"
0,u
2,"lar,ım,a"
2,"lar,ım,da"
0,"lar,ım,dan"
0,"lar,ım,ın"
2,"lar,ım,ı"
0,"lar,ım"
2,"lar,ı,na"
2,"ları,nda"
0,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ın"
2,"lar,ı,na"
2,"ları,nda"
0,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ı"
2,"liğ,im,e"
2,"liğ,im,de"
2,"liğ,im,den"
2,"liğ,im,in"
2,"liğ,im,i"
2,"liğ,im"
2,"liğ,in,e"
2,"liğ,i,nde"
2,"liğ,i,nden"
2,"liğ,in,in"
2,"liğ,in,i"
2,"liğ,in"
2,"liğ,in,e"
2,"liğ,i,nde"
2,"liğ,i,nden"
2,"liğ,in,in"
2,"liğ,in,i"
2,"liğ,i"
2,"lik,ler,im,e"
2,"lik,ler,im,de"
2,"lik,ler,im,den"
2,"lik,ler,im,in"
2,"lik,ler,im,i"
2,"lik,ler,im"
2,"lik,ler,i,ne"
2,"lik,leri,nde"
2,"lik,ler,in,den"
2,"lik,ler,in,in"
2,"lik,leri,ni"
2,"lik,ler,in"
2,"lik,ler,i,ne"
2,"lik,leri,nde"
2,"lik,ler,in,den"
2,"lik,ler,in,in"
2,"lik,leri,ni"
2,"lik,leri"
0,e
0,de
0,den
0,ün
0,ü
0,-
0,"ü,ne"
2,"ü,nde"
0,"ü,nden"
0,Imp+ün
2,"ü,nü"
2,Imp+ün
0,"ü,ne"
2,"ü,nde"
0,"ü,nden"
0,Imp+ün
2,"ü,nü"
2,ü
0,"ler,im,e"
0,"ler,im,de"
0,"ler,im,den"
0,"ler,im,in"
0,"ler,im,i"
0,"ler,im"
0,"ler,i,ne"
0,"leri,nde"
0,"ler,i,nden"
0,"ler,i,nin"
0,"ler,i,ni"
0,"ler,in"
0,"ler,i,ne"
0,"leri,nde"
0,"ler,i,nden"
0,"ler,i,nin"
0,"ler,i,ni"
0,"ler,i"
2,"ım,a"
2,"ım,da"
2,"ım,dan"
2,"ım,ın"
2,"ım,ı"
2,ım
1,a
1,da
1,dan
1,ın
1,ı
1,-
1,a
1,da
1,dan
1,ın
1,ı
0,ı
0,"lar,ım,a"
0,"lar,ım,da"
0,"lar,ım,dan"
0,"lar,ım,ın"
0,"lar,ım,ı"
0,"lar,ım"
0,"lar,ı,na"
0,"ları,nda"
0,"lar,ı,ndan"
0,"lar,ı,nın"
0,"lar,ı,nı"
0,"lar,ın"
0,"lar,ı,na"
0,"ları,nda"
0,"lar,ı,ndan"
0,"lar,ı,nın"
0,"lar,ı,nı"
0,"lar,ı"
2,"m,a"
2,"m,da"
2,"m,dan"
2,"m,ın"
2,"m,ı"
2,m
2,"n,a"
2,"n,da"
2,"n,dan"
2,nın
2,"n,ı"
2,n
2,"sı,na"
2,"sı,nda"
2,"sı,ndan"
2,"sı,nın"
2,"sı,nı"
2,sı
2,"lar,ım,a"
2,"lar,ım,da"
2,"lar,ım,dan"
2,"lar,ım,ın"
2,"lar,ım,ı"
2,"lar,ım"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ın"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ı"
0,"ım,a"
0,"ım,da"
0,"ım,dan"
0,"ım,ın"
0,"ım,ı"
0,ım
0,"ı,na"
0,"ı,nda"
0,"ı,ndan"
0,"ı,nın"
0,"ı,nı"
0,ın
0,"ı,na"
0,"ı,nda"
0,"ı,ndan"
0,"ı,nın"
0,"ı,nı"
0,ı
0,"lar,ım,a"
0,"lar,ım,da"
0,"lar,ım,dan"
0,"lar,ım,ın"
0,"lar,ım,ı"
0,"lar,ım"
0,"lar,ı,na"
0,"ları,nda"
0,"lar,ı,ndan"
0,"lar,ı,nın"
0,"lar,ı,nı"
0,"lar,ın"
0,"lar,ı,na"
0,"ları,nda"
0,"lar,ı,ndan"
0,"lar,ı,nın"
0,"lar,ı,nı"
0,"lar,ı"
2,-
2,-
2,-
2,-
2,-
2,-
2,"ti,m"
2,-
2,-
2,-
2,-
2,-
2,"m,e"
2,"m,de"
2,"m,den"
2,"m,in"
2,"m,i"
2,m
2,"n,e"
2,"n,de"
2,"n,den"
2,nin
1,"n,i"
2,n
2,"si,ne"
0,"si,nde"
2,"si,nden"
2,"si,nin"
2,"si,ni"
2,si
2,"ler,im,e"
2,"ler,im,de"
0,"ler,im,den"
0,"ler,im,in"
0,"ler,im,i"
2,"ler,im"
2,"ler,i,ne"
0,"leri,nde"
0,"ler,i,nden"
0,"ler,i,nin"
2,"ler,i,ni"
2,"ler,in"
2,"ler,i,ne"
0,"leri,nde"
0,"ler,i,nden"
0,"ler,i,nin"
2,"ler,i,ni"
2,"ler,i"
2,"m,a"
2,"m,da"
2,"m,dan"
2,"m,ın"
2,"m,ı"
2,m
2,"n,a"
2,"n,da"
2,"n,dan"
2,nın
2,"n,ı"
2,n
2,"sı,na"
2,"sı,nda"
2,"sı,ndan"
2,"sı,nın"
2,"sı,nı"
2,sı
2,"lar,ım,a"
2,"lar,ım,da"
2,"lar,ım,dan"
2,"lar,ım,ın"
2,"lar,ım,ı"
2,"lar,ım"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ın"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ı"
2,"um,a"
2,"um,da"
2,"um,dan"
2,"um,un"
2,"um,u"
2,um
2,"u,na"
2,"u,nda"
2,"u,ndan"
2,"u,nun"
2,"u,nu"
2,un
2,"u,na"
2,"u,nda"
2,"u,ndan"
2,"u,nun"
2,"u,nu"
2,u
2,"lar,ım,a"
2,"lar,ım,da"
2,"lar,ım,dan"
2,"lar,ım,ın"
2,"lar,ım,ı"
2,"lar,ım"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ın"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ı"
0,"m,e"
0,"m,de"
0,"m,den"
0,"m,in"
0,"m,i"
0,m
0,"n,e"
0,"n,de"
0,"n,den"
0,nin
0,"n,i"
0,n
0,"si,ne"
0,"si,nde"
0,"si,nden"
0,"si,nin"
0,"si,ni"
0,si
0,"ler,im,e"
0,"ler,im,de"
0,"ler,im,den"
0,"ler,im,in"
0,"ler,im,i"
0,"ler,im"
0,"ler,i,ne"
0,"leri,nde"
0,"ler,i,nden"
0,"ler,i,nin"
0,"ler,i,ni"
0,"ler,in"
0,"ler,i,ne"
0,"leri,nde"
0,"ler,i,nden"
0,"ler,i,nin"
0,"ler,i,ni"
0,"ler,i"
0,"ır,ım"
0,"ır,sın"
0,ır
0,"ır,ız"
0,"ır,sınız"
0,"ır,lar"
0,"acağ,ım"
0,"acak,sın"
0,acak
0,"acağ,ız"
0,"acak,sınız"
0,"acak,lar"
0,"ıyor,um"
0,"ıyor,sun"
0,ıyor
0,"ıyor,uz"
0,"ıyor,sunuz"
0,"ıyor,lar"
0,"dı,m"
0,"dı,n"
0,dı
0,"dı,k"
0,"dı,nız"
0,"dı,lar"
0,"ıyor,du,m"
0,"ıyor,du,n"
0,"ıyor,du"
0,"ıyor,du,k"
0,"ıyor,du,nuz"
0,"ıyor,lar,dı"
0,"ma,m"
0,"ma,z,sın"
0,"ma,z"
0,"ma,yız"
0,"ma,z,sınız"
0,"ma,z,lar"
0,"m,ıyor,um"
0,"m,ıyor,sun"
0,"m,ıyor"
0,"m,ıyor,uz"
0,"m,ıyor,sunuz"
0,"m,ıyor,lar"
0,"ma,dı,m"
0,"ma,dı,n"
0,"ma,dı"
0,"ma,dı,k"
0,"ma,dı,nız"
0,"ma,dı,lar"
0,"m,ıyor,du,m"
0,"m,ıyor,du,n"
0,"m,ıyor,du"
0,"m,ıyor,du,k"
0,"m,ıyor,du,nuz"
0,"m,ıyor,du,lar"
0,"ma,yacağ,ım"
0,"ma,yacak,sın"
0,"ma,yacak"
0,"ma,yacağ,ız"
0,"ma,yacak,sınız"
0,"ma,yacak,lar"
2,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
2,-
2,-
2,-
2,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
2,-
2,-
2,-
2,-
2,-
2,-
0,-
0,-
0,-
0,-
0,-
0,-
0,"ir,im"
0,"ir,sin"
0,ir
0,"ir,iz"
0,"ir,siniz"
0,"ir,ler"
0,"eceğ,im"
0,"ecek,sin"
0,ecek
0,"eceğ,iz"
0,"ecek,siniz"
0,"ecek,ler"
0,"iyor,um"
0,"iyor,sun"
0,iyor
0,"iyor,uz"
0,"iyor,sunuz"
0,"iyor,lar"
0,"di,m"
0,"di,n"
0,di
0,"di,k"
0,"di,niz"
0,"di,ler"
0,"iyor,du,m"
0,"iyor,du,n"
0,"iyor,du"
0,"iyor,du,k"
0,"iyor,du,nuz"
0,"iyor,lar,dı"
0,"me,m"
0,"me,z,sin"
0,"me,z"
0,"me,yiz"
0,"me,z,siniz"
0,"me,z,ler"
0,"m,iyor,um"
0,"m,iyor,sun"
0,"m,iyor"
0,"m,iyor,uz"
0,"m,iyor,sunuz"
0,"m,iyor,lar"
0,"me,di,m"
0,"me,di,n"
0,"me,di"
0,"me,di,k"
0,"me,di,niz"
0,"me,di,ler"
0,"m,iyor,du,m"
0,"m,iyor,du,n"
0,"m,iyor,du"
0,"m,iyor,du,k"
0,"m,iyor,du,nuz"
0,"m,iyor,du,lar"
0,"me,yeceğ,im"
0,"me,yecek,sin"
0,"me,yecek"
0,"me,yeceğ,iz"
0,"me,yecek,siniz"
0,"me,yecek,ler"
0,-
1,-
1,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
2,-
2,-
0,-
2,-
2,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
2,-
2,-
2,-
2,-
2,-
2,-
0,-
0,-
0,-
0,-
0,-
0,"üm,e"
0,"üm,de"
0,"üm,den"
0,"üm,ün"
0,"üm,ü"
0,üm
0,"ü,ne"
0,"ü,nde"
0,"ü,nden"
0,"ü,nün"
0,"ü,nü"
0,ün
0,"ü,ne"
0,"ü,nde"
0,"ü,nden"
0,"ü,nün"
0,"ü,nü"
0,ü
0,"ler,im,e"
0,"ler,im,de"
0,"ler,im,den"
0,"ler,im,in"
0,"ler,im,i"
0,"ler,im"
0,"ler,i,ne"
0,"leri,nde"
0,"ler,i,nden"
0,"ler,i,nin"
0,"ler,i,ni"
0,"ler,in"
0,"ler,i,ne"
0,"leri,nde"
0,"ler,i,nden"
0,"ler,i,nin"
0,"ler,i,ni"
0,"ler,i"
0,"m,a"
0,"m,da"
0,"m,dan"
0,"m,un"
2,"m,u"
2,m
2,"n,a"
0,"n,da"
0,"n,dan"
2,nun
2,"n,u"
2,n
2,"su,na"
2,"su,nda"
2,"su,ndan"
2,"su,nun"
2,"su,nu"
2,su
2,"lar,ım,a"
2,"lar,ım,da"
2,"lar,ım,dan"
2,"lar,ım,ın"
2,"lar,ım,ı"
2,"lar,ım"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ın"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ı"
2,"im,e"
2,"im,de"
2,"im,den"
2,"im,in"
2,"im,i"
2,im
2,"i,ne"
2,"i,nde"
1,"i,nden"
1,"i,nin"
2,"i,ni"
2,nin
2,"i,ne"
2,"i,nde"
1,"i,nden"
1,"i,nin"
2,"i,ni"
2,i
0,"ler,im,e"
2,"ler,im,de"
2,"ler,im,den"
2,"ler,im,in"
2,"ler,im,i"
2,"ler,im"
1,"ler,i,ne"
1,"leri,nde"
1,"ler,i,nden"
1,"ler,i,nin"
1,"ler,i,ni"
0,"ler,in"
1,"ler,i,ne"
1,"leri,nde"
1,"ler,i,nden"
1,"ler,i,nin"
1,"ler,i,ni"
2,"ler,i"
2,"ım,a"
2,"ım,da"
2,"ım,dan"
2,"ım,ın"
2,"ım,ı"
2,ım
2,"ı,na"
2,"ı,nda"
2,"ı,ndan"
2,"ı,nın"
2,"ı,nı"
2,ın
2,"ı,na"
2,"ı,nda"
2,"ı,ndan"
2,"ı,nın"
2,"ı,nı"
2,ı
2,"lar,ım,a"
2,"lar,ım,da"
2,"lar,ım,dan"
2,"lar,ım,ın"
2,"lar,ım,ı"
2,"lar,ım"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ın"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ı"
2,"ım,a"
2,"ım,da"
2,"ım,dan"
2,"ım,ın"
2,"ım,ı"
2,ım
2,"ı,na"
2,"ı,nda"
2,"ı,ndan"
2,"ı,nın"
2,"ı,nı"
2,ın
2,"ı,na"
2,"ı,nda"
2,"ı,ndan"
2,"ı,nın"
2,"ı,nı"
2,ı
2,"lar,ım,a"
2,"lar,ım,da"
1,"lar,ım,dan"
1,"lar,ım,ın"
2,"lar,ım,ı"
2,"lar,ım"
2,"lar,ı,na"
2,"ları,nda"
1,"lar,ı,ndan"
1,"lar,ı,nın"
2,"lar,ı,nı"
1,"lar,ın"
2,"lar,ı,na"
2,"ları,nda"
1,"lar,ı,ndan"
1,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ı"
2,"ler,im,e"
2,"ler,im,de"
2,"ler,im,den"
2,"ler,im,in"
2,"ler,im,i"
2,"ler,im"
2,"ler,i,ne"
2,"leri,nde"
2,"ler,i,nden"
2,"ler,i,nin"
2,"ler,i,ni"
2,"ler,in"
2,"ler,i,ne"
2,"leri,nde"
2,"ler,i,nden"
2,"ler,i,nin"
2,"ler,i,ni"
2,"ler,i"
0,"um,a"
0,"um,da"
0,"um,dan"
0,"um,un"
0,"um,u"
0,um
0,"u,na"
0,"u,nda"
0,"u,ndan"
0,"u,nun"
0,"u,nu"
0,un
0,"u,na"
0,"u,nda"
0,"u,ndan"
0,"u,nun"
0,"u,nu"
0,u
0,"lar,ım,a"
0,"lar,ım,da"
0,"lar,ım,dan"
0,"lar,ım,ın"
0,"lar,ım,ı"
0,"lar,ım"
0,"lar,ı,na"
0,"ları,nda"
0,"lar,ı,ndan"
0,"lar,ı,nın"
0,"lar,ı,nı"
0,"lar,ın"
0,"lar,ı,na"
0,"ları,nda"
0,"lar,ı,ndan"
0,"lar,ı,nın"
0,"lar,ı,nı"
0,"lar,ı"
0,a
2,da
2,"m,dan"
1,ın
1,"m,ı"
1,-
0,"ı,na"
0,"ı,nda"
0,"ı,ndan"
1,nın
0,"ı,nı"
0,Imp+ın
0,"ı,na"
0,"ı,nda"
0,"ı,ndan"
1,nın
0,"ı,nı"
1,-
0,"lar,ım,a"
0,"lar,ım,da"
0,"lar,ım,dan"
0,"lar,ım,ın"
0,"lar,ım,ı"
0,"r,ım"
0,"lar,ı,na"
2,"ları,nda"
0,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
0,"lar,ın"
0,"lar,ı,na"
2,"ları,nda"
0,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ı"
1,"im,e"
1,"im,de"
1,"im,den"
1,"im,in"
0,"im,i"
0,im
0,"i,ne"
0,"i,nde"
0,"i,nden"
0,"i,nin"
0,"i,ni"
0,in
0,"i,ne"
0,"i,nde"
0,"i,nden"
0,"i,nin"
0,"i,ni"
0,i
0,"ler,im,e"
0,"ler,im,de"
2,"ler,im,den"
0,"ler,im,in"
2,"ler,im,i"
2,"ler,im"
0,"ler,i,ne"
2,"leri,nde"
2,"ler,i,nden"
0,"ler,i,nin"
2,"ler,i,ni"
2,"ler,in"
0,"ler,i,ne"
2,"leri,nde"
2,"ler,i,nden"
0,"ler,i,nin"
2,"ler,i,ni"
0,"ler,i"
2,"m,a"
2,"m,da"
2,"m,dan"
2,"m,ın"
2,"m,ı"
2,m
2,"n,a"
2,"n,da"
2,"n,dan"
2,nın
2,"n,ı"
2,n
2,"sı,na"
2,"sı,nda"
2,"sı,ndan"
2,"sı,nın"
2,"sı,nı"
2,sı
2,"lar,ım,a"
2,"lar,ım,da"
2,"lar,ım,dan"
2,"lar,ım,ın"
2,"lar,ım,ı"
2,"lar,ım"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ın"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ı"
0,"im,e"
0,"im,de"
0,"im,den"
0,"im,in"
0,"im,i"
0,im
0,"i,ne"
0,"i,nde"
0,"i,nden"
0,"i,nin"
0,"i,ni"
0,in
0,"i,ne"
0,"i,nde"
0,"i,nden"
0,"i,nin"
0,"i,ni"
0,i
2,"ler,im,e"
2,"ler,im,de"
0,"ler,im,den"
0,"ler,im,in"
0,"ler,im,i"
0,"ler,im"
0,"ler,i,ne"
1,"leri,nde"
0,"ler,i,nden"
0,"ler,i,nin"
0,"ler,i,ni"
0,"ler,in"
0,"ler,i,ne"
1,"leri,nde"
0,"ler,i,nden"
0,"ler,i,nin"
0,"ler,i,ni"
0,"ler,i"
2,ma
2,"lan,a"
2,"lan,Imp+ın"
2,lan
2,"um,a"
2,"um,da"
2,"um,dan"
2,"um,un"
2,"um,u"
2,um
2,"u,na"
2,"u,nda"
2,"u,ndan"
2,"u,nun"
2,"u,nu"
2,un
2,"u,na"
2,"u,nda"
2,"u,ndan"
2,"u,nun"
2,"u,nu"
2,u
2,"lar,ım,a"
2,"lar,ım,da"
2,"lar,ım,dan"
2,"lar,ım,ın"
2,"lar,ım,ı"
2,"lar,ım"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ın"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ı"
0,"ım,a"
0,"ım,da"
0,"ım,dan"
1,"ım,ın"
0,"ım,ı"
0,ım
0,"ı,na"
0,"ı,nda"
0,"ı,ndan"
0,ın
0,"ı,nı"
0,ın
0,"ı,na"
0,"ı,nda"
0,"ı,ndan"
0,ın
0,"ı,nı"
0,-
0,"lar,ım,a"
0,"lar,ım,da"
0,"lar,ım,dan"
0,"lar,ım,ın"
0,"lar,ım,ı"
0,"lar,ım"
0,"lar,ı,na"
0,"ları,nda"
0,"lar,ı,ndan"
0,"lar,ı,nın"
0,"lar,ı,nı"
0,"lar,ın"
0,"lar,ı,na"
0,"ları,nda"
0,"lar,ı,ndan"
0,"lar,ı,nın"
0,"lar,ı,nı"
0,"lar,ı"
2,ma
2,"lan,a"
2,"lan,Imp+ın"
0,lan
2,"ım,a"
2,da
2,"ım,dan"
2,ın
2,"ım,ı"
2,-
0,"ı,na"
0,"ı,nda"
0,"ı,ndan"
0,"ı,nın"
0,"ı,nı"
0,Imp+ın
0,"ı,na"
0,"ı,nda"
0,"ı,ndan"
0,"ı,nın"
0,"ı,nı"
0,ı
0,"lar,ım,a"
1,"lar,ım,da"
0,"lar,ım,dan"
0,"lar,ım,ın"
0,"lar,ım,ı"
2,"lar,ım"
0,"lar,ı,na"
0,"ları,nda"
0,"lar,ı,ndan"
0,"lar,ı,nın"
0,"lar,ı,nı"
0,"lar,ın"
0,"lar,ı,na"
0,"ları,nda"
0,"lar,ı,ndan"
0,"lar,ı,nın"
0,"lar,ı,nı"
0,"lar,ı"
0,"m,a"
0,"m,da"
0,"m,dan"
0,"m,ın"
0,"m,ı"
0,m
0,"n,a"
0,"n,da"
0,"n,dan"
0,nın
0,"n,ı"
0,n
0,"sı,na"
0,"sı,nda"
0,"sı,ndan"
0,"sı,nın"
0,"sı,nı"
0,sı
0,"lar,ım,a"
0,"lar,ım,da"
0,"lar,ım,dan"
0,"lar,ım,ın"
0,"lar,ım,ı"
0,"lar,ım"
0,"lar,ı,na"
0,"ları,nda"
0,"lar,ı,ndan"
0,"lar,ı,nın"
0,"lar,ı,nı"
0,"lar,ın"
0,"lar,ı,na"
0,"ları,nda"
0,"lar,ı,ndan"
0,"lar,ı,nın"
0,"lar,ı,nı"
0,"lar,ı"
0,"ir,im"
0,"ir,sin"
0,ir
0,"ir,iz"
0,"ir,siniz"
0,"ir,ler"
0,"eceğ,im"
0,"ecek,sin"
0,ecek
0,"eceğ,iz"
0,"ecek,siniz"
0,"ecek,ler"
0,"iyor,um"
0,"iyor,sun"
0,iyor
0,"iyor,uz"
0,"iyor,sunuz"
0,"iyor,lar"
2,"ti,m"
0,"ti,n"
2,ti
0,"ti,k"
0,"ti,niz"
0,"ti,ler"
0,"iyor,du,m"
0,"iyor,du,n"
0,"iyor,du"
0,"iyor,du,k"
0,"iyor,du,nuz"
2,"iyor,lar,dı"
0,"me,m"
0,"me,z,sin"
0,"me,z"
0,"me,yiz"
0,"me,z,siniz"
0,"me,z,ler"
0,"m,iyor,um"
0,"m,iyor,sun"
0,"m,iyor"
0,"m,iyor,uz"
0,"m,iyor,sunuz"
0,"m,iyor,lar"
0,"me,di,m"
0,"me,di,n"
0,"me,di"
0,"me,di,k"
0,"me,di,niz"
0,"me,di,ler"
0,"m,iyor,du,m"
0,"m,iyor,du,n"
0,"m,iyor,du"
0,"m,iyor,du,k"
0,"m,iyor,du,nuz"
0,"m,iyor,du,lar"
0,"me,yeceğ,im"
0,"me,yecek,sin"
0,"me,yecek"
0,"me,yeceğ,iz"
0,"me,yecek,siniz"
0,"me,yecek,ler"
2,-
0,-
0,-
0,-
0,-
0,-
2,-
0,-
0,-
0,-
0,-
0,-
2,-
0,-
2,-
0,-
2,-
0,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
2,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
0,-
2,-
2,-
0,-
2,"m,a"
2,"m,da"
2,"m,dan"
2,"m,ın"
2,"m,ı"
2,m
2,"n,a"
2,"n,da"
2,"n,dan"
2,nın
2,"n,ı"
2,n
2,"sı,na"
2,"sı,nda"
2,"sı,ndan"
2,"sı,nın"
2,"sı,nı"
2,sı
2,"lar,ım,a"
2,"lar,ım,da"
2,"lar,ım,dan"
2,"lar,ım,ın"
2,"lar,ım,ı"
2,"lar,ım"
